AK_ID,REGION_ID,UNIT_TYPE,LOCAL_INDEX,PARENT_ID,POSITION_ID,CHOIR_ID,SECTOR12_ID,ANGLE_START_DEG,ANGLE_END_DEG,ATOMIC_STATUS,COLOR_ID,SYMBOL_ID,SOURCE_ID
AK-0001,OUTER-ANNULUS,HEADER_AK,1,CHOIR-01,,CHOIR-01,,0,40,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0002,OUTER-ANNULUS,HEADER_AK,2,CHOIR-02,,CHOIR-02,,40,80,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0003,OUTER-ANNULUS,HEADER_AK,3,CHOIR-03,,CHOIR-03,,80,120,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0004,OUTER-ANNULUS,HEADER_AK,4,CHOIR-04,,CHOIR-04,,120,160,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0005,OUTER-ANNULUS,HEADER_AK,5,CHOIR-05,,CHOIR-05,,160,200,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0006,OUTER-ANNULUS,HEADER_AK,6,CHOIR-06,,CHOIR-06,,200,240,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0007,OUTER-ANNULUS,HEADER_AK,7,CHOIR-07,,CHOIR-07,,240,280,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0008,OUTER-ANNULUS,HEADER_AK,8,CHOIR-08,,CHOIR-08,,280,320,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0009,OUTER-ANNULUS,HEADER_AK,9,CHOIR-09,,CHOIR-09,,320,360,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0010,OUTER-ANNULUS,RADIAL_BAND_1,1,POSITION-01,POSITION-01,CHOIR-01,SECTOR12-01,0,5,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0011,OUTER-ANNULUS,RADIAL_BAND_1,2,POSITION-02,POSITION-02,CHOIR-01,SECTOR12-01,5,10,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0012,OUTER-ANNULUS,RADIAL_BAND_1,3,POSITION-03,POSITION-03,CHOIR-01,SECTOR12-01,10,15,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0013,OUTER-ANNULUS,RADIAL_BAND_1,4,POSITION-04,POSITION-04,CHOIR-01,SECTOR12-01,15,20,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0014,OUTER-ANNULUS,RADIAL_BAND_1,5,POSITION-05,POSITION-05,CHOIR-01,SECTOR12-01,20,25,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0015,OUTER-ANNULUS,RADIAL_BAND_1,6,POSITION-06,POSITION-06,CHOIR-01,SECTOR12-01,25,30,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0016,OUTER-ANNULUS,RADIAL_BAND_1,7,POSITION-07,POSITION-07,CHOIR-01,SECTOR12-02,30,35,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0017,OUTER-ANNULUS,RADIAL_BAND_1,8,POSITION-08,POSITION-08,CHOIR-01,SECTOR12-02,35,40,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0018,OUTER-ANNULUS,RADIAL_BAND_1,9,POSITION-09,POSITION-09,CHOIR-02,SECTOR12-02,40,45,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0019,OUTER-ANNULUS,RADIAL_BAND_1,10,POSITION-10,POSITION-10,CHOIR-02,SECTOR12-02,45,50,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0020,OUTER-ANNULUS,RADIAL_BAND_1,11,POSITION-11,POSITION-11,CHOIR-02,SECTOR12-02,50,55,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0021,OUTER-ANNULUS,RADIAL_BAND_1,12,POSITION-12,POSITION-12,CHOIR-02,SECTOR12-02,55,60,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0022,OUTER-ANNULUS,RADIAL_BAND_1,13,POSITION-13,POSITION-13,CHOIR-02,SECTOR12-03,60,65,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0023,OUTER-ANNULUS,RADIAL_BAND_1,14,POSITION-14,POSITION-14,CHOIR-02,SECTOR12-03,65,70,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0024,OUTER-ANNULUS,RADIAL_BAND_1,15,POSITION-15,POSITION-15,CHOIR-02,SECTOR12-03,70,75,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0025,OUTER-ANNULUS,RADIAL_BAND_1,16,POSITION-16,POSITION-16,CHOIR-02,SECTOR12-03,75,80,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0026,OUTER-ANNULUS,RADIAL_BAND_1,17,POSITION-17,POSITION-17,CHOIR-03,SECTOR12-03,80,85,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0027,OUTER-ANNULUS,RADIAL_BAND_1,18,POSITION-18,POSITION-18,CHOIR-03,SECTOR12-03,85,90,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0028,OUTER-ANNULUS,RADIAL_BAND_1,19,POSITION-19,POSITION-19,CHOIR-03,SECTOR12-04,90,95,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0029,OUTER-ANNULUS,RADIAL_BAND_1,20,POSITION-20,POSITION-20,CHOIR-03,SECTOR12-04,95,100,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0030,OUTER-ANNULUS,RADIAL_BAND_1,21,POSITION-21,POSITION-21,CHOIR-03,SECTOR12-04,100,105,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0031,OUTER-ANNULUS,RADIAL_BAND_1,22,POSITION-22,POSITION-22,CHOIR-03,SECTOR12-04,105,110,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0032,OUTER-ANNULUS,RADIAL_BAND_1,23,POSITION-23,POSITION-23,CHOIR-03,SECTOR12-04,110,115,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0033,OUTER-ANNULUS,RADIAL_BAND_1,24,POSITION-24,POSITION-24,CHOIR-03,SECTOR12-04,115,120,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0034,OUTER-ANNULUS,RADIAL_BAND_1,25,POSITION-25,POSITION-25,CHOIR-04,SECTOR12-05,120,125,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0035,OUTER-ANNULUS,RADIAL_BAND_1,26,POSITION-26,POSITION-26,CHOIR-04,SECTOR12-05,125,130,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0036,OUTER-ANNULUS,RADIAL_BAND_1,27,POSITION-27,POSITION-27,CHOIR-04,SECTOR12-05,130,135,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0037,OUTER-ANNULUS,RADIAL_BAND_1,28,POSITION-28,POSITION-28,CHOIR-04,SECTOR12-05,135,140,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0038,OUTER-ANNULUS,RADIAL_BAND_1,29,POSITION-29,POSITION-29,CHOIR-04,SECTOR12-05,140,145,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0039,OUTER-ANNULUS,RADIAL_BAND_1,30,POSITION-30,POSITION-30,CHOIR-04,SECTOR12-05,145,150,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0040,OUTER-ANNULUS,RADIAL_BAND_1,31,POSITION-31,POSITION-31,CHOIR-04,SECTOR12-06,150,155,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0041,OUTER-ANNULUS,RADIAL_BAND_1,32,POSITION-32,POSITION-32,CHOIR-04,SECTOR12-06,155,160,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0042,OUTER-ANNULUS,RADIAL_BAND_1,33,POSITION-33,POSITION-33,CHOIR-05,SECTOR12-06,160,165,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0043,OUTER-ANNULUS,RADIAL_BAND_1,34,POSITION-34,POSITION-34,CHOIR-05,SECTOR12-06,165,170,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0044,OUTER-ANNULUS,RADIAL_BAND_1,35,POSITION-35,POSITION-35,CHOIR-05,SECTOR12-06,170,175,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0045,OUTER-ANNULUS,RADIAL_BAND_1,36,POSITION-36,POSITION-36,CHOIR-05,SECTOR12-06,175,180,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0046,OUTER-ANNULUS,RADIAL_BAND_1,37,POSITION-37,POSITION-37,CHOIR-05,SECTOR12-07,180,185,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0047,OUTER-ANNULUS,RADIAL_BAND_1,38,POSITION-38,POSITION-38,CHOIR-05,SECTOR12-07,185,190,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0048,OUTER-ANNULUS,RADIAL_BAND_1,39,POSITION-39,POSITION-39,CHOIR-05,SECTOR12-07,190,195,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0049,OUTER-ANNULUS,RADIAL_BAND_1,40,POSITION-40,POSITION-40,CHOIR-05,SECTOR12-07,195,200,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0050,OUTER-ANNULUS,RADIAL_BAND_1,41,POSITION-41,POSITION-41,CHOIR-06,SECTOR12-07,200,205,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0051,OUTER-ANNULUS,RADIAL_BAND_1,42,POSITION-42,POSITION-42,CHOIR-06,SECTOR12-07,205,210,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0052,OUTER-ANNULUS,RADIAL_BAND_1,43,POSITION-43,POSITION-43,CHOIR-06,SECTOR12-08,210,215,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0053,OUTER-ANNULUS,RADIAL_BAND_1,44,POSITION-44,POSITION-44,CHOIR-06,SECTOR12-08,215,220,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0054,OUTER-ANNULUS,RADIAL_BAND_1,45,POSITION-45,POSITION-45,CHOIR-06,SECTOR12-08,220,225,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0055,OUTER-ANNULUS,RADIAL_BAND_1,46,POSITION-46,POSITION-46,CHOIR-06,SECTOR12-08,225,230,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0056,OUTER-ANNULUS,RADIAL_BAND_1,47,POSITION-47,POSITION-47,CHOIR-06,SECTOR12-08,230,235,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0057,OUTER-ANNULUS,RADIAL_BAND_1,48,POSITION-48,POSITION-48,CHOIR-06,SECTOR12-08,235,240,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0058,OUTER-ANNULUS,RADIAL_BAND_1,49,POSITION-49,POSITION-49,CHOIR-07,SECTOR12-09,240,245,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0059,OUTER-ANNULUS,RADIAL_BAND_1,50,POSITION-50,POSITION-50,CHOIR-07,SECTOR12-09,245,250,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0060,OUTER-ANNULUS,RADIAL_BAND_1,51,POSITION-51,POSITION-51,CHOIR-07,SECTOR12-09,250,255,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0061,OUTER-ANNULUS,RADIAL_BAND_1,52,POSITION-52,POSITION-52,CHOIR-07,SECTOR12-09,255,260,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0062,OUTER-ANNULUS,RADIAL_BAND_1,53,POSITION-53,POSITION-53,CHOIR-07,SECTOR12-09,260,265,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0063,OUTER-ANNULUS,RADIAL_BAND_1,54,POSITION-54,POSITION-54,CHOIR-07,SECTOR12-09,265,270,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0064,OUTER-ANNULUS,RADIAL_BAND_1,55,POSITION-55,POSITION-55,CHOIR-07,SECTOR12-10,270,275,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0065,OUTER-ANNULUS,RADIAL_BAND_1,56,POSITION-56,POSITION-56,CHOIR-07,SECTOR12-10,275,280,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0066,OUTER-ANNULUS,RADIAL_BAND_1,57,POSITION-57,POSITION-57,CHOIR-08,SECTOR12-10,280,285,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0067,OUTER-ANNULUS,RADIAL_BAND_1,58,POSITION-58,POSITION-58,CHOIR-08,SECTOR12-10,285,290,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0068,OUTER-ANNULUS,RADIAL_BAND_1,59,POSITION-59,POSITION-59,CHOIR-08,SECTOR12-10,290,295,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0069,OUTER-ANNULUS,RADIAL_BAND_1,60,POSITION-60,POSITION-60,CHOIR-08,SECTOR12-10,295,300,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0070,OUTER-ANNULUS,RADIAL_BAND_1,61,POSITION-61,POSITION-61,CHOIR-08,SECTOR12-11,300,305,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0071,OUTER-ANNULUS,RADIAL_BAND_1,62,POSITION-62,POSITION-62,CHOIR-08,SECTOR12-11,305,310,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0072,OUTER-ANNULUS,RADIAL_BAND_1,63,POSITION-63,POSITION-63,CHOIR-08,SECTOR12-11,310,315,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0073,OUTER-ANNULUS,RADIAL_BAND_1,64,POSITION-64,POSITION-64,CHOIR-08,SECTOR12-11,315,320,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0074,OUTER-ANNULUS,RADIAL_BAND_1,65,POSITION-65,POSITION-65,CHOIR-09,SECTOR12-11,320,325,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0075,OUTER-ANNULUS,RADIAL_BAND_1,66,POSITION-66,POSITION-66,CHOIR-09,SECTOR12-11,325,330,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0076,OUTER-ANNULUS,RADIAL_BAND_1,67,POSITION-67,POSITION-67,CHOIR-09,SECTOR12-12,330,335,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0077,OUTER-ANNULUS,RADIAL_BAND_1,68,POSITION-68,POSITION-68,CHOIR-09,SECTOR12-12,335,340,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0078,OUTER-ANNULUS,RADIAL_BAND_1,69,POSITION-69,POSITION-69,CHOIR-09,SECTOR12-12,340,345,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0079,OUTER-ANNULUS,RADIAL_BAND_1,70,POSITION-70,POSITION-70,CHOIR-09,SECTOR12-12,345,350,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0080,OUTER-ANNULUS,RADIAL_BAND_1,71,POSITION-71,POSITION-71,CHOIR-09,SECTOR12-12,350,355,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0081,OUTER-ANNULUS,RADIAL_BAND_1,72,POSITION-72,POSITION-72,CHOIR-09,SECTOR12-12,355,360,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0082,OUTER-ANNULUS,RADIAL_BAND_2,1,POSITION-01,POSITION-01,CHOIR-01,SECTOR12-01,0,5,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0083,OUTER-ANNULUS,RADIAL_BAND_2,2,POSITION-02,POSITION-02,CHOIR-01,SECTOR12-01,5,10,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0084,OUTER-ANNULUS,RADIAL_BAND_2,3,POSITION-03,POSITION-03,CHOIR-01,SECTOR12-01,10,15,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0085,OUTER-ANNULUS,RADIAL_BAND_2,4,POSITION-04,POSITION-04,CHOIR-01,SECTOR12-01,15,20,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0086,OUTER-ANNULUS,RADIAL_BAND_2,5,POSITION-05,POSITION-05,CHOIR-01,SECTOR12-01,20,25,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0087,OUTER-ANNULUS,RADIAL_BAND_2,6,POSITION-06,POSITION-06,CHOIR-01,SECTOR12-01,25,30,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0088,OUTER-ANNULUS,RADIAL_BAND_2,7,POSITION-07,POSITION-07,CHOIR-01,SECTOR12-02,30,35,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0089,OUTER-ANNULUS,RADIAL_BAND_2,8,POSITION-08,POSITION-08,CHOIR-01,SECTOR12-02,35,40,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0090,OUTER-ANNULUS,RADIAL_BAND_2,9,POSITION-09,POSITION-09,CHOIR-02,SECTOR12-02,40,45,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0091,OUTER-ANNULUS,RADIAL_BAND_2,10,POSITION-10,POSITION-10,CHOIR-02,SECTOR12-02,45,50,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0092,OUTER-ANNULUS,RADIAL_BAND_2,11,POSITION-11,POSITION-11,CHOIR-02,SECTOR12-02,50,55,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0093,OUTER-ANNULUS,RADIAL_BAND_2,12,POSITION-12,POSITION-12,CHOIR-02,SECTOR12-02,55,60,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0094,OUTER-ANNULUS,RADIAL_BAND_2,13,POSITION-13,POSITION-13,CHOIR-02,SECTOR12-03,60,65,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0095,OUTER-ANNULUS,RADIAL_BAND_2,14,POSITION-14,POSITION-14,CHOIR-02,SECTOR12-03,65,70,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0096,OUTER-ANNULUS,RADIAL_BAND_2,15,POSITION-15,POSITION-15,CHOIR-02,SECTOR12-03,70,75,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0097,OUTER-ANNULUS,RADIAL_BAND_2,16,POSITION-16,POSITION-16,CHOIR-02,SECTOR12-03,75,80,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0098,OUTER-ANNULUS,RADIAL_BAND_2,17,POSITION-17,POSITION-17,CHOIR-03,SECTOR12-03,80,85,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0099,OUTER-ANNULUS,RADIAL_BAND_2,18,POSITION-18,POSITION-18,CHOIR-03,SECTOR12-03,85,90,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0100,OUTER-ANNULUS,RADIAL_BAND_2,19,POSITION-19,POSITION-19,CHOIR-03,SECTOR12-04,90,95,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0101,OUTER-ANNULUS,RADIAL_BAND_2,20,POSITION-20,POSITION-20,CHOIR-03,SECTOR12-04,95,100,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0102,OUTER-ANNULUS,RADIAL_BAND_2,21,POSITION-21,POSITION-21,CHOIR-03,SECTOR12-04,100,105,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0103,OUTER-ANNULUS,RADIAL_BAND_2,22,POSITION-22,POSITION-22,CHOIR-03,SECTOR12-04,105,110,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0104,OUTER-ANNULUS,RADIAL_BAND_2,23,POSITION-23,POSITION-23,CHOIR-03,SECTOR12-04,110,115,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0105,OUTER-ANNULUS,RADIAL_BAND_2,24,POSITION-24,POSITION-24,CHOIR-03,SECTOR12-04,115,120,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0106,OUTER-ANNULUS,RADIAL_BAND_2,25,POSITION-25,POSITION-25,CHOIR-04,SECTOR12-05,120,125,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0107,OUTER-ANNULUS,RADIAL_BAND_2,26,POSITION-26,POSITION-26,CHOIR-04,SECTOR12-05,125,130,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0108,OUTER-ANNULUS,RADIAL_BAND_2,27,POSITION-27,POSITION-27,CHOIR-04,SECTOR12-05,130,135,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0109,OUTER-ANNULUS,RADIAL_BAND_2,28,POSITION-28,POSITION-28,CHOIR-04,SECTOR12-05,135,140,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0110,OUTER-ANNULUS,RADIAL_BAND_2,29,POSITION-29,POSITION-29,CHOIR-04,SECTOR12-05,140,145,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0111,OUTER-ANNULUS,RADIAL_BAND_2,30,POSITION-30,POSITION-30,CHOIR-04,SECTOR12-05,145,150,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0112,OUTER-ANNULUS,RADIAL_BAND_2,31,POSITION-31,POSITION-31,CHOIR-04,SECTOR12-06,150,155,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0113,OUTER-ANNULUS,RADIAL_BAND_2,32,POSITION-32,POSITION-32,CHOIR-04,SECTOR12-06,155,160,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0114,OUTER-ANNULUS,RADIAL_BAND_2,33,POSITION-33,POSITION-33,CHOIR-05,SECTOR12-06,160,165,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0115,OUTER-ANNULUS,RADIAL_BAND_2,34,POSITION-34,POSITION-34,CHOIR-05,SECTOR12-06,165,170,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0116,OUTER-ANNULUS,RADIAL_BAND_2,35,POSITION-35,POSITION-35,CHOIR-05,SECTOR12-06,170,175,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0117,OUTER-ANNULUS,RADIAL_BAND_2,36,POSITION-36,POSITION-36,CHOIR-05,SECTOR12-06,175,180,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0118,OUTER-ANNULUS,RADIAL_BAND_2,37,POSITION-37,POSITION-37,CHOIR-05,SECTOR12-07,180,185,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0119,OUTER-ANNULUS,RADIAL_BAND_2,38,POSITION-38,POSITION-38,CHOIR-05,SECTOR12-07,185,190,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0120,OUTER-ANNULUS,RADIAL_BAND_2,39,POSITION-39,POSITION-39,CHOIR-05,SECTOR12-07,190,195,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0121,OUTER-ANNULUS,RADIAL_BAND_2,40,POSITION-40,POSITION-40,CHOIR-05,SECTOR12-07,195,200,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0122,OUTER-ANNULUS,RADIAL_BAND_2,41,POSITION-41,POSITION-41,CHOIR-06,SECTOR12-07,200,205,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0123,OUTER-ANNULUS,RADIAL_BAND_2,42,POSITION-42,POSITION-42,CHOIR-06,SECTOR12-07,205,210,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0124,OUTER-ANNULUS,RADIAL_BAND_2,43,POSITION-43,POSITION-43,CHOIR-06,SECTOR12-08,210,215,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0125,OUTER-ANNULUS,RADIAL_BAND_2,44,POSITION-44,POSITION-44,CHOIR-06,SECTOR12-08,215,220,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0126,OUTER-ANNULUS,RADIAL_BAND_2,45,POSITION-45,POSITION-45,CHOIR-06,SECTOR12-08,220,225,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0127,OUTER-ANNULUS,RADIAL_BAND_2,46,POSITION-46,POSITION-46,CHOIR-06,SECTOR12-08,225,230,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0128,OUTER-ANNULUS,RADIAL_BAND_2,47,POSITION-47,POSITION-47,CHOIR-06,SECTOR12-08,230,235,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0129,OUTER-ANNULUS,RADIAL_BAND_2,48,POSITION-48,POSITION-48,CHOIR-06,SECTOR12-08,235,240,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0130,OUTER-ANNULUS,RADIAL_BAND_2,49,POSITION-49,POSITION-49,CHOIR-07,SECTOR12-09,240,245,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0131,OUTER-ANNULUS,RADIAL_BAND_2,50,POSITION-50,POSITION-50,CHOIR-07,SECTOR12-09,245,250,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0132,OUTER-ANNULUS,RADIAL_BAND_2,51,POSITION-51,POSITION-51,CHOIR-07,SECTOR12-09,250,255,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0133,OUTER-ANNULUS,RADIAL_BAND_2,52,POSITION-52,POSITION-52,CHOIR-07,SECTOR12-09,255,260,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
AK-0134,OUTER-ANNULUS,RADIAL_BAND_2,53,POSITION-53,POSITION-53,CHOIR-07,SECTOR12-09,260,265,CONFIRMED,UNRESOLVED,UNRESOLVED,CC-SOURCE-01
